[25Mar2024 17:51:34.881] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, A_Dev, --version, 1.20.1, --gameDir, C:/Users/Zelda/Documents/PrismLauncher/instances/TheBigSMP/.minecraft, --assetsDir, C:/Users/Zelda/AppData/Roaming/PrismLauncher/assets, --assetIndex, 5, --uuid, 5edcc20e57fd493b99050c49cdec52d2, --accessToken, ????????, --userType, msa, --versionType, release, --launchTarget, forgeclient, --fml.forgeVersion, 47.1.102, --fml.fmlVersion, 47.2.2, --fml.mcVersion, 1.20.1, --fml.mcpVersion, 20230612.114412, --width, 854, --height, 480]
[25Mar2024 17:51:34.885] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.10 by Oracle Corporation; OS Windows 11 arch amd64 version 10.0
[25Mar2024 17:51:36.084] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[25Mar2024 17:51:36.141] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[25Mar2024 17:51:36.317] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[25Mar2024 17:51:36.403] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Zelda/AppData/Roaming/PrismLauncher/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23152!/ Service=ModLauncher Env=CLIENT
[25Mar2024 17:51:36.469] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 551.76, NVIDIA Corporation
[25Mar2024 17:51:57.445] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Beacon Redirection...
[25Mar2024 17:51:57.446] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Better Elytra Rocket...
[25Mar2024 17:51:57.447] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Big Stone Clusters...
[25Mar2024 17:51:57.459] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Blossom Trees...
[25Mar2024 17:51:57.462] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Bottled Cloud...
[25Mar2024 17:51:57.465] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Buckets Show Inhabitants...
[25Mar2024 17:51:57.466] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Camera...
[25Mar2024 17:51:57.466] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModItems/]: Loaded item configuration.
[25Mar2024 17:51:57.468] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Campfires Boost Elytra...
[25Mar2024 17:51:57.468] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Celebratory Lamps...
[25Mar2024 17:51:57.469] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Chains Connect Blocks...
[25Mar2024 17:51:57.469] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Chest Searching...
[25Mar2024 17:51:57.474] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Chorus Vegetation...
[25Mar2024 17:51:57.477] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Chute...
[25Mar2024 17:51:57.478] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModMetadataKeys/]: Loaded metadata key configuration.
[25Mar2024 17:51:57.479] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Climate Control Remover...
[25Mar2024 17:51:57.479] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Color Runes...
[25Mar2024 17:51:57.483] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Compasses Work Everywhere...
[25Mar2024 17:51:57.483] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModModelProperties/]: Loaded model property configuration.
[25Mar2024 17:51:57.484] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Compressed Blocks...
[25Mar2024 17:51:57.484] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Coral On Cactus...
[25Mar2024 17:51:57.485] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Corundum...
[25Mar2024 17:51:57.493] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModModificationOperation/]: Loaded modification operation configuration.
[25Mar2024 17:51:57.496] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModModificationOperationGroups/]: Loaded modification operation group configuration.
[25Mar2024 17:51:57.509] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Crabs...
[25Mar2024 17:51:57.547] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Crafter...
[25Mar2024 17:51:57.548] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Crate...
[25Mar2024 17:51:57.550] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Diamond Repair...
[25Mar2024 17:51:57.550] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Dispensers Place Blocks...
[25Mar2024 17:51:57.551] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Double Door Opening...
[25Mar2024 17:51:57.551] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Dragon Scales...
[25Mar2024 17:51:57.551] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Duskbound Blocks...
[25Mar2024 17:51:57.553] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Dyeable Item Frames...
[25Mar2024 17:51:57.555] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Easy Transfering...
[25Mar2024 17:51:57.555] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Elytra Indicator...
[25Mar2024 17:51:57.557] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Emotes...
[25Mar2024 17:51:57.558] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModPatternPlacementTypes/]: Loaded pattern placement type configuration.
[25Mar2024 17:51:57.560] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Enchantment Predicates...
[25Mar2024 17:51:57.560] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Enchantments Begone...
[25Mar2024 17:51:57.561] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Ender Watcher...
[25Mar2024 17:51:57.563] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModRecipeSerializers/]: Loaded recipe serializer configuration.
[25Mar2024 17:51:57.563] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Endermosh Music Disc...
[25Mar2024 17:51:57.564] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Enhanced Ladders...
[25Mar2024 17:51:57.565] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Expanded Item Interactions...
[25Mar2024 17:51:57.566] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModTags/]: Loaded tag configuration.
[25Mar2024 17:51:57.568] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModRecipeTypes/]: Registering recipe types.
[25Mar2024 17:51:57.570] [modloading-worker-0/INFO] [mod.chiselsandbits.registrars.ModEventHandler/]: Registering event handlers
[25Mar2024 17:51:57.570] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Fairy Rings...
[25Mar2024 17:51:57.571] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Feeding Trough...
[25Mar2024 17:51:57.575] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Forgotten...
[25Mar2024 17:51:57.587] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Foxhound...
[25Mar2024 17:51:57.590] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Framed Glass...
[25Mar2024 17:51:57.591] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Game Nerfs...
[25Mar2024 17:51:57.592] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Glass Item Frame...
[25Mar2024 17:51:57.595] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Glass Shard...
[25Mar2024 17:51:57.596] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Glimmering Weald...
[25Mar2024 17:51:57.617] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Gold Bars...
[25Mar2024 17:51:57.617] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Gold Tools Have Fortune...
[25Mar2024 17:51:57.624] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Grab Chickens...
[25Mar2024 17:51:57.625] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Grate...
[25Mar2024 17:51:57.634] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Gravisand...
[25Mar2024 17:51:57.636] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Greener Grass...
[25Mar2024 17:51:57.640] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Hedges...
[25Mar2024 17:51:57.651] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Hoe Harvesting...
[25Mar2024 17:51:57.651] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Hollow Logs...
[25Mar2024 17:51:57.653] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Horses Swim...
[25Mar2024 17:51:57.653] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Hotbar Changer...
[25Mar2024 17:51:57.657] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Improved Sponges...
[25Mar2024 17:51:57.657] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Improved Tooltips...
[25Mar2024 17:51:57.660] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Industrial Palette...
[25Mar2024 17:51:57.661] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Inventory Sorting...
[25Mar2024 17:51:57.663] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Iron Rod...
[25Mar2024 17:51:57.673] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Item Sharing...
[25Mar2024 17:51:57.674] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Japanese Palette...
[25Mar2024 17:51:57.675] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Leaf Carpet...
[25Mar2024 17:51:57.677] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Lock Rotation...
[25Mar2024 17:51:57.679] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Long Range Pick Block...
[25Mar2024 17:51:57.679] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Magnets...
[25Mar2024 17:51:57.681] [modloading-worker-0/INFO] [mod.chiselsandbits.forge.Forge/]: Initialized Chisels&Bits-Forge client
[25Mar2024 17:51:57.684] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Map Washing...
[25Mar2024 17:51:57.686] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Matrix Enchanting...
[25Mar2024 17:51:57.694] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Metal Buttons...
[25Mar2024 17:51:57.695] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Microcrafting Helper...
[25Mar2024 17:51:57.699] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Midori...
[25Mar2024 17:51:57.701] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Monster Box...
[25Mar2024 17:51:57.701] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module More Banner Layers...
[25Mar2024 17:51:57.701] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module More Brick Types...
[25Mar2024 17:51:57.701] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module More Mud Blocks...
[25Mar2024 17:51:57.702] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module More Note Block Sounds...
[25Mar2024 17:51:57.703] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module More Potted Plants...
[25Mar2024 17:51:57.703] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Narrator Readout...
[25Mar2024 17:51:57.704] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Nether Brick Fence Gate...
[25Mar2024 17:51:57.705] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Nether Obsidian Spikes...
[25Mar2024 17:51:57.705] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module New Stone Types...
[25Mar2024 17:51:57.713] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module No Durability On Cosmetics...
[25Mar2024 17:51:57.713] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module No More Lava Pockets...
[25Mar2024 17:51:57.714] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Obsidian Plate...
[25Mar2024 17:51:57.714] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Overlay Shader...
[25Mar2024 17:51:57.715] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Parrot Eggs...
[25Mar2024 17:51:57.716] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Pat The Dogs...
[25Mar2024 17:51:57.718] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Pathfinder Maps...
[25Mar2024 17:51:57.719] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Permafrost...
[25Mar2024 17:51:57.722] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Pickarang...
[25Mar2024 17:51:57.744] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Pig Litters...
[25Mar2024 17:51:57.745] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Pipes...
[25Mar2024 17:51:57.749] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Pistons Move Tile Entities...
[25Mar2024 17:51:57.751] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Poison Potato Usage...
[25Mar2024 17:51:57.751] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Quick Armor Swapping...
[25Mar2024 17:51:57.752] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Rainbow Lamps...
[25Mar2024 17:51:57.752] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Raw Metal Bricks...
[25Mar2024 17:51:57.752] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Reacharound Placing...
[25Mar2024 17:51:57.753] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Redstone Randomizer...
[25Mar2024 17:51:57.755] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Renewable Spore Blossoms...
[25Mar2024 17:51:57.756] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Replace Scaffolding...
[25Mar2024 17:51:57.757] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Rope...
[25Mar2024 17:51:57.759] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Safer Creatures...
[25Mar2024 17:51:57.760] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Seed Pouch...
[25Mar2024 17:51:57.763] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Shear Vines...
[25Mar2024 17:51:57.771] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Shiba...
[25Mar2024 17:51:57.772] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Shingles...
[25Mar2024 17:51:57.772] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Shulker Packing...
[25Mar2024 17:51:57.773] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Simple Harvest...
[25Mar2024 17:51:57.775] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Skull Pikes...
[25Mar2024 17:51:57.778] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Slabs To Blocks...
[25Mar2024 17:51:57.779] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Slime In A Bucket...
[25Mar2024 17:51:57.803] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Slimes To Magma Cubes...
[25Mar2024 17:51:57.803] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Snow Golem Player Heads...
[25Mar2024 17:51:57.806] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Soul Candles...
[25Mar2024 17:51:57.807] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Soul Sandstone...
[25Mar2024 17:51:57.808] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Spawner Replacer...
[25Mar2024 17:51:57.808] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Spiral Spires...
[25Mar2024 17:51:57.811] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Stonelings...
[25Mar2024 17:51:57.813] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Stools...
[25Mar2024 17:51:57.815] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Sturdy Stone...
[25Mar2024 17:51:57.816] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Thatch...
[25Mar2024 17:51:57.816] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Tiny Potato...
[25Mar2024 17:51:57.818] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Torch Arrow...
[25Mar2024 17:51:57.823] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Toretoise...
[25Mar2024 17:51:57.824] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Totem Of Holding...
[25Mar2024 17:51:57.827] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Trowel...
[25Mar2024 17:51:57.829] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Usage Ticker...
[25Mar2024 17:51:57.830] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Uses For Curses...
[25Mar2024 17:51:57.831] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Utility Recipes...
[25Mar2024 17:51:57.831] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Variant Animal Textures...
[25Mar2024 17:51:57.835] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Variant Bookshelves...
[25Mar2024 17:51:57.836] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Variant Chests...
[25Mar2024 17:51:57.849] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Variant Furnaces...
[25Mar2024 17:51:57.856] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Variant Ladders...
[25Mar2024 17:51:57.857] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Variant Selector...
[25Mar2024 17:51:57.865] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Vertical Planks...
[25Mar2024 17:51:57.866] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Vertical Slabs...
[25Mar2024 17:51:57.896] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Vexes Die With Their Masters...
[25Mar2024 17:51:57.896] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Villager Rerolling Rework...
[25Mar2024 17:51:57.901] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Villagers Follow Emeralds...
[25Mar2024 17:51:57.901] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Wooden Posts...
[25Mar2024 17:51:57.903] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Wool Shuts Up Minecarts...
[25Mar2024 17:51:57.904] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Wraith...
[25Mar2024 17:51:57.906] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module Zombie Villagers On Normal...
[25Mar2024 17:51:57.907] [modloading-worker-0/INFO] [quark-zeta/]: Constructing module More Stone Variants...
[25Mar2024 17:51:57.908] [modloading-worker-0/INFO] [quark-zeta/]: Constructed 160 modules.
[25Mar2024 17:51:57.908] [modloading-worker-0/INFO] [quark-zeta/]: Dispatching ZModulesReady to 1 listener
[25Mar2024 17:51:57.911] [modloading-worker-0/INFO] [railways/]: Registered bogey styles from railways
[25Mar2024 17:51:57.994] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\config\quark-common.toml is not correct. Correcting
[25Mar2024 17:51:58.072] [modloading-worker-0/INFO] [railways/]: Registering data fixers
[25Mar2024 17:51:58.080] [Railways Datafixer Bootstrap/INFO] [com.mojang.datafixers.DataFixerBuilder/]: 1 Datafixer optimizations took 1 milliseconds
[25Mar2024 17:51:58.278] [modloading-worker-0/INFO] [railways/]: Registering tracks for Hex Casting
[25Mar2024 17:51:58.281] [modloading-worker-0/INFO] [railways/]: Registering tracks for Oh The Biomes You'll Go
[25Mar2024 17:51:58.281] [modloading-worker-0/INFO] [railways/]: Registering tracks for Blue Skies
[25Mar2024 17:51:58.281] [modloading-worker-0/INFO] [railways/]: Registering tracks for Twilight Forest
[25Mar2024 17:51:58.296] [modloading-worker-0/INFO] [railways/]: Registering tracks for Biomes O' Plenty
[25Mar2024 17:51:58.536] [modloading-worker-0/INFO] [mixin/]: Mixing common.MixinServerStatus from mixins/common/nochatreports.mixins.json into net.minecraft.network.protocol.status.ServerStatus
[25Mar2024 17:51:59.678] [Render thread/INFO] [zeta-internal/]: Dispatching ZRegister to 3 listeners
[25Mar2024 17:51:59.683] [Render thread/INFO] [zeta-internal/]: Dispatching ZRegister$Post to 1 listener
[25Mar2024 17:51:59.699] [Render thread/INFO] [quark-zeta/]: Dispatching ZRegister to 96 listeners
[25Mar2024 17:52:00.213] [Render thread/INFO] [quark-zeta/]: Dispatching ZRegister$Post to 6 listeners
[25Mar2024 17:52:02.247] [Render thread/INFO] [Moonlight/]: Initialized block sets in 32ms
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:02.301] [Render thread/INFO] [Create Deco/]: placard tooltip was null
[25Mar2024 17:52:03.860] [Render thread/INFO] [mixin/]: Mixing client.MixinJoinMultiplayerScreen from mixins/common/nochatreports.mixins.json into net.minecraft.client.gui.screens.multiplayer.JoinMultiplayerScreen
[25Mar2024 17:52:03.860] [Render thread/INFO] [mixin/]: Renaming synthetic method lambda$onInit$2()Lnet/minecraft/network/chat/Component; to md2eaec5$lambda$onInit$2$0 in mixins/common/nochatreports.mixins.json:client.MixinJoinMultiplayerScreen
[25Mar2024 17:52:03.860] [Render thread/INFO] [mixin/]: Renaming synthetic method lambda$onInit$1(Lnet/minecraft/client/gui/components/Button;)V to md2eaec5$lambda$onInit$1$1 in mixins/common/nochatreports.mixins.json:client.MixinJoinMultiplayerScreen
[25Mar2024 17:52:03.860] [Render thread/INFO] [mixin/]: Renaming synthetic method lambda$onInit$0(Lnet/minecraft/client/gui/components/Button;)V to md2eaec5$lambda$onInit$0$2 in mixins/common/nochatreports.mixins.json:client.MixinJoinMultiplayerScreen
[25Mar2024 17:52:04.035] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.035] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.035] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.035] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.035] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.035] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.035] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.036] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CEnumParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.037] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.038] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.038] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CDataParameter
[25Mar2024 17:52:04.038] [Render thread/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class forge.net.mca.entity.VillagerEntityMCA from class forge.net.mca.util.network.datasync.CEnumParameter
